,BCT_CODBUR,CTR_MATFIS,CTR_CATEGO_X,FJU_CODFJU,CTR_CESSAT,ACT_CODACT,CTR_RATISS,EXE_EXERCI
20557,74,451,2,99,0,6102,0,2017
20558,221,15076,1,99,0,4211,0,2013
20559,122,6090,1,99,0,2701,0,2015
20560,248,2785,1,99,0,4410,0,2013
20561,16,10970,2,99,0,6306,0,2014
20562,195,5967,0,22,0,4304,0,2016
20563,85,14903,2,99,1,6312,0,2014
20564,252,8599,0,22,0,5329,0,2014
20565,172,11310,1,99,0,5553,0,2014
20566,44,13925,1,99,0,4204,0,2014
20567,193,3494,0,22,0,4217,0,2014
20568,122,8642,2,99,0,6270,0,2013
20569,251,348,1,99,0,4101,0,2016
20570,248,10816,0,23,0,5404,0,2015
20571,252,2706,1,99,0,4804,0,2016
20572,81,9867,1,99,0,4103,0,2014
20573,500,1566,0,14,0,4208,0,2016
20574,500,2073,0,22,0,3602,0,2015
20575,251,301,2,99,0,6306,0,2013
20576,172,6133,2,99,0,6307,0,2013
20577,136,909,1,99,0,4204,0,2017
20578,221,4149,1,99,0,4204,0,2014
20579,248,8887,0,23,0,4216,0,2013
20580,242,8004,1,99,0,2406,0,2016
20581,172,4192,1,99,0,5703,0,2013
20582,500,13720,0,21,0,3999,0,2014
20583,246,7344,0,21,0,5314,0,2015
20584,217,6843,1,99,0,3202,0,2014
20585,500,14742,0,22,0,3999,0,2014
20586,404,15437,0,21,0,5404,0,2015
20587,246,6011,1,99,0,4401,0,2014
20588,198,6195,1,99,0,3601,0,2013
20589,156,974,0,22,0,4302,0,2015
20590,55,10381,2,99,0,6260,0,2015
20591,214,713,2,99,0,6307,0,2015
20592,153,1294,0,23,0,5999,0,2016
20593,102,5278,1,99,0,4204,0,2013
20594,193,5452,2,99,0,6270,0,2013
20595,42,6702,0,22,0,6105,0,2015
20596,181,4823,1,99,0,4221,0,2013
20597,75,3650,0,22,0,3601,0,2013
20598,247,6628,1,99,0,4606,0,2016
20599,69,4347,0,22,0,3603,0,2014
20600,301,785,0,22,0,5102,0,2013
20601,199,7717,1,99,0,5651,0,2017
20602,257,405,2,99,0,6271,0,2014
20603,401,4345,0,22,0,3702,0,2013
20604,21,4843,0,22,0,4114,0,2013
20605,233,3526,0,22,0,3409,0,2015
20606,221,12519,2,99,0,6308,0,2017
20607,253,8119,1,99,0,5501,0,2014
20608,251,9978,1,99,0,4204,0,2013
20609,242,5583,1,99,0,4204,0,2016
20610,500,9798,0,21,0,4406,0,2015
20611,141,10145,1,99,0,2602,0,2013
20612,65,5241,0,22,0,4204,0,2015
20613,245,5592,0,22,0,3910,0,2016
20614,75,398,1,99,0,4204,0,2016
20615,22,6786,0,22,0,5302,0,2016
20616,500,5855,0,22,0,3406,0,2014
20617,414,12377,1,99,0,5309,0,2015
20618,195,13795,2,99,0,6283,0,2016
20619,9,557,1,99,0,5703,0,2013
20620,35,6013,2,99,0,6307,0,2013
20621,46,187,2,99,0,6275,0,2014
20622,172,4740,2,99,0,6208,0,2014
20623,51,7866,0,22,0,4101,0,2014
20624,69,12137,0,22,0,3502,0,2016
20625,47,13031,1,99,0,4550,0,2016
20626,500,10327,0,22,0,4201,0,2016
20627,111,11568,2,99,0,6101,0,2015
20628,172,6079,2,99,0,6306,0,2013
20629,172,8803,0,23,0,3601,0,2014
20630,113,13245,1,99,0,4204,0,2014
20631,125,14014,1,99,0,2404,0,2016
20632,248,3300,0,22,0,4413,0,2015
20633,201,4065,1,99,0,5501,0,2018
20634,500,15059,0,22,0,3910,0,2014
20635,248,13900,2,99,0,6208,0,2016
20636,700,13631,0,22,0,4101,0,2014
20637,13,5746,0,22,0,3501,0,2014
20638,222,5757,1,99,0,4221,0,2016
20639,700,15154,0,22,0,3912,0,2013
20640,22,3620,1,99,0,4308,0,2013
20641,222,6817,0,23,0,4209,0,2013
20642,242,4140,1,99,0,4204,0,2016
20643,232,13233,0,23,0,4605,0,2016
20644,201,3533,1,99,0,2406,0,2014
20645,175,13045,0,23,0,4204,0,2013
20646,411,1943,0,22,0,6401,0,2014
20647,111,7623,0,22,0,4999,0,2016
20648,257,8224,1,99,0,2922,0,2014
20649,413,4364,0,22,0,5904,0,2015
20650,224,13891,1,99,0,2602,0,2013
20651,62,14194,0,22,0,2702,0,2013
20652,197,13813,1,99,0,4313,0,2015
20653,156,7329,0,22,0,4414,0,2015
20654,172,6135,0,22,0,4208,0,2014
20655,191,3323,0,23,0,3910,0,2016
20656,246,6974,0,23,0,6302,0,2017
20657,406,12403,0,22,0,5404,0,2015
20658,246,8011,2,99,0,6101,0,2016
20659,182,13996,1,99,0,4101,0,2016
20660,101,6614,1,99,0,4204,0,2014
20661,408,6473,2,99,0,6308,0,2013
20662,174,3784,1,99,0,4221,0,2016
20663,21,7211,0,22,0,4209,0,2013
20664,241,10225,0,22,0,3507,0,2013
20665,113,13422,0,23,1,4512,0,2015
20666,500,15440,0,22,0,2201,0,2018
20667,137,5045,2,99,0,6306,0,2014
20668,137,14769,2,99,0,6102,0,2017
20669,700,5380,0,22,0,4101,0,2014
20670,254,13975,2,99,0,6308,0,2015
20671,75,1474,0,21,0,4415,0,2015
20672,137,6901,2,99,0,6102,0,2013
20673,251,14578,2,99,0,6272,0,2013
20674,251,12631,0,22,0,5102,0,2013
20675,177,6735,1,99,0,3605,0,2013
20676,69,1106,2,99,0,6312,0,2016
20677,402,9155,0,22,0,2914,0,2016
20678,61,1523,0,22,0,3207,0,2014
20679,214,13545,0,21,0,5306,0,2017
20680,404,3680,0,22,0,3101,0,2015
20681,21,3253,0,22,0,5401,0,2014
20682,500,11889,0,22,0,3701,0,2015
20683,101,7185,0,22,0,6401,0,2014
20684,242,10835,1,99,0,4203,0,2014
20685,403,4360,0,23,0,4202,0,2014
20686,161,8360,2,99,0,6260,0,2013
20687,222,9959,2,99,0,6271,0,2013
20688,201,11731,1,99,1,1014,0,2013
20689,75,5486,1,99,0,4204,0,2016
20690,500,13907,0,21,0,5201,0,2013
20691,111,9490,1,99,0,5333,0,2016
20692,113,5689,0,23,0,4221,0,2017
20693,15,6723,0,22,0,4806,0,2016
20694,244,5510,1,99,0,4409,0,2015
20695,141,12972,0,22,0,4413,0,2014
20696,152,4712,0,22,0,3912,0,2013
20697,156,7594,1,99,0,3202,0,2016
20698,234,13540,0,22,0,6211,0,2017
20699,500,5855,0,22,0,3406,0,2018
20700,234,11861,0,22,0,2701,0,2016
20701,62,6993,0,22,0,4204,0,2017
20702,601,12349,0,22,0,5651,0,2014
20703,122,9977,2,99,0,6307,0,2014
20704,253,12400,1,99,0,2203,0,2014
20705,193,11115,2,99,0,6272,0,2015
20706,137,14759,2,99,0,6306,0,2016
20707,407,7613,0,22,0,4203,0,2016
20708,69,6270,0,22,0,3503,0,2013
20709,76,8270,1,99,0,4101,0,2015
20710,137,2920,2,99,0,6205,0,2014
20711,92,7881,1,99,0,4303,0,2013
20712,43,14070,2,99,0,6302,0,2013
20713,217,3297,0,22,0,5501,0,2014
20714,153,6315,1,99,0,3601,0,2014
20715,246,9945,1,99,0,6311,0,2016
20716,211,8046,1,99,0,4204,0,2014
20717,700,10316,0,21,0,2707,0,2016
20718,153,6315,1,99,0,3601,0,2013
20719,500,2035,0,21,0,5651,0,2013
20720,41,252,0,22,0,5652,0,2014
20721,404,13264,0,22,0,3910,0,2013
20722,238,14380,0,22,0,4204,0,2015
20723,198,14641,0,21,0,6401,0,2013
20724,156,15112,2,99,0,6279,0,2015
20725,222,7366,0,22,0,4221,0,2016
20726,113,10527,1,99,0,4552,0,2017
20727,172,13270,1,99,0,2201,0,2014
20728,201,3562,0,22,0,3602,0,2014
20729,700,1159,0,22,0,6401,0,2013
20730,198,6641,0,22,2,4401,0,2015
20731,151,3480,2,99,0,6273,0,2017
20732,256,9170,2,99,0,6306,0,2013
20733,407,12838,0,22,0,2404,0,2014
20734,197,11812,0,22,0,5998,0,2015
20735,193,6712,2,99,0,6306,0,2013
20736,21,6552,0,22,0,5603,0,2013
20737,122,9993,2,99,0,6260,0,2015
20738,409,8175,0,22,0,2602,0,2013
20739,402,2956,0,22,0,5206,0,2014
20740,402,7446,0,22,0,3912,0,2013
20741,500,7822,0,21,0,5999,0,2014
20742,137,10618,1,99,0,4204,0,2013
20743,61,8886,0,22,0,4203,0,2013
20744,409,13677,2,99,0,6277,0,2014
20745,252,4189,0,21,0,4405,0,2018
20746,15,10786,1,99,0,2907,0,2014
20747,43,1283,0,23,0,5651,0,2013
20748,409,8343,2,99,0,6211,0,2017
20749,101,2868,0,21,0,4601,0,2013
20750,32,11006,0,22,1,5714,0,2015
20751,62,9421,0,23,0,3207,0,2015
20752,15,8259,0,22,1,3912,0,2013
20753,102,4294,1,99,0,2601,0,2014
20754,172,5215,2,99,0,6307,0,2013
20755,113,570,1,99,0,4605,0,2013
20756,251,12509,0,22,0,3914,0,2014
20757,700,5852,0,21,0,3502,0,2015
20758,16,6605,2,99,0,6306,0,2015
20759,46,5560,0,22,0,5604,0,2013
20760,9,6600,2,99,0,6405,0,2013
20761,224,2891,2,99,0,6260,0,2013
20762,401,12685,0,23,0,3405,0,2017
20763,195,2195,1,99,1,6401,0,2014
20764,174,15055,0,23,0,6105,0,2016
20765,134,4300,1,99,0,4204,0,2014
20766,141,755,2,99,0,6307,0,2015
20767,172,8113,0,22,0,5703,0,2016
20768,198,12202,0,21,0,3801,0,2016
20769,255,9890,1,99,0,2906,0,2015
20770,248,2586,0,22,0,4802,0,2017
20771,172,4921,0,22,0,5703,0,2016
20772,92,9456,1,99,0,4221,0,2016
20773,247,6809,0,22,0,5501,0,2014
20774,137,9339,2,99,0,6306,0,2013
20775,156,9054,1,99,1,4308,0,2014
20776,14,2446,2,99,0,6306,0,2014
20777,234,6705,1,99,0,2404,0,2014
20778,406,22,1,99,0,4207,0,2015
20779,175,13577,0,23,0,4221,0,2013
20780,197,4873,0,22,0,3506,0,2013
20781,700,4479,0,21,0,4405,0,2016
20782,153,7453,0,22,0,5553,0,2013
20783,413,2412,0,22,0,3998,0,2014
20784,193,1264,0,22,0,4204,0,2014
20785,42,4622,2,99,0,6102,0,2017
20786,404,6482,0,22,0,5558,0,2013
20787,222,10698,0,22,0,4204,0,2014
20788,12,1154,0,22,0,3911,0,2014
20789,402,11671,2,99,1,6311,0,2013
20790,255,8208,1,99,0,5406,0,2013
20791,255,8217,2,99,0,6208,0,2013
20792,412,1031,0,22,0,6310,0,2015
20793,409,14824,2,99,0,6260,0,2013
20794,232,9091,0,23,0,2206,0,2016
20795,153,6265,1,99,0,4204,0,2013
20796,137,14600,2,99,0,6308,0,2015
20797,247,9288,0,22,0,5705,0,2014
20798,404,4344,0,22,0,6101,2,2015
20799,246,4124,2,99,0,6102,0,2013
20800,246,3031,2,99,0,6275,0,2014
20801,22,12301,1,99,0,4302,0,2013
20802,172,8596,0,22,0,4804,0,2014
20803,500,4862,0,21,0,3406,0,2016
20804,404,11010,0,22,0,4218,0,2013
20805,41,2181,1,99,0,4304,0,2017
20806,182,13401,2,99,0,6218,0,2014
20807,125,15497,2,99,0,6102,0,2014
20808,413,2412,0,22,0,3998,0,2013
20809,234,4789,0,22,0,5501,2,2013
20810,254,3581,0,21,0,5909,0,2014
20811,291,11511,0,23,0,3409,0,2013
20812,226,11494,1,99,0,4101,0,2017
20813,500,10704,0,22,0,3910,0,2014
20814,195,8962,0,22,0,3303,0,2016
20815,700,7770,0,22,0,6309,0,2013
20816,44,15305,0,22,0,5501,0,2013
20817,213,6836,1,99,0,4204,0,2014
20818,175,13479,1,99,0,4221,0,2016
20819,65,10474,0,22,1,5501,0,2013
20820,172,2578,2,99,0,6306,0,2015
20821,67,9176,0,22,0,5751,0,2015
20822,137,10800,1,99,0,4401,0,2015
20823,19,4801,2,99,0,6311,0,2014
20824,401,10577,0,22,0,4413,0,2015
20825,248,3823,0,22,0,3601,0,2014
20826,304,8884,0,22,0,5501,0,2014
20827,69,13280,0,22,0,4804,0,2016
20828,403,6257,0,21,0,4502,0,2015
20829,35,11244,2,99,0,6270,0,2015
20830,102,3776,1,99,1,4221,0,2016
20831,67,1704,0,22,0,3910,2,2016
20832,406,7694,0,23,0,2501,0,2015
20833,37,4171,0,22,0,4206,2,2013
20834,700,7763,0,21,0,5404,0,2013
20835,172,12859,2,99,0,6306,0,2016
20836,14,12724,1,99,0,4401,0,2015
20837,136,6668,2,99,0,6214,0,2015
20838,601,3668,0,22,0,5552,0,2013
20839,304,2923,1,99,0,4605,0,2015
20840,124,8915,1,99,0,2911,0,2017
20841,43,13618,2,99,0,6312,0,2014
20842,242,3831,2,99,0,6260,0,2016
20843,193,7885,2,99,0,6308,0,2015
20844,241,15266,0,21,0,5999,0,2016
20845,404,10874,0,22,0,6105,0,2014
20846,76,393,1,99,0,2601,0,2016
20847,253,12000,1,99,0,2915,0,2013
20848,175,2302,1,99,0,3909,0,2016
20849,411,15167,0,22,0,3704,0,2016
20850,172,4718,2,99,0,6270,0,2013
20851,69,14335,0,22,0,4204,2,2013
20852,239,2980,0,21,0,4114,0,2014
20853,244,14479,0,22,0,5102,0,2016
20854,51,5600,1,99,0,4221,0,2015
20855,75,14157,1,99,0,4204,0,2015
20856,500,388,0,22,0,3110,0,2014
20857,402,3933,0,21,0,5703,0,2014
20858,291,12577,0,22,0,3601,0,2014
20859,404,12988,0,22,0,4401,0,2017
20860,500,3783,0,29,0,4201,0,2016
20861,153,5347,0,22,0,3601,0,2014
20862,198,5942,1,99,0,2602,0,2016
20863,125,13953,1,99,0,2502,0,2015
20864,61,1487,0,22,0,2914,0,2015
20865,172,7313,1,99,0,4409,0,2014
20866,156,8267,1,99,0,5501,0,2014
20867,234,12309,1,99,0,4409,0,2014
20868,223,9836,1,99,1,4307,0,2013
20869,63,12742,0,22,0,5812,0,2016
20870,224,8013,1,99,0,4103,0,2018
20871,500,3939,0,29,0,4201,0,2013
20872,193,9003,2,99,0,6270,0,2013
20873,47,13603,1,99,0,4117,0,2015
20874,181,8442,0,23,0,4221,0,2015
20875,15,7748,0,21,0,3405,0,2013
20876,68,13149,0,22,0,3999,0,2015
20877,404,12856,0,22,0,3911,0,2015
20878,196,10573,1,99,1,5324,0,2017
20879,37,9444,0,22,0,5207,0,2014
20880,71,12883,1,99,0,2915,0,2013
20881,500,199,0,22,0,1014,0,2016
20882,406,10301,0,21,0,5909,0,2013
20883,173,8310,1,99,1,4211,0,2013
20884,73,8974,1,99,0,2601,0,2013
20885,172,8596,0,22,0,4804,0,2017
20886,403,2910,2,99,0,6261,0,2013
20887,75,10139,1,99,0,4204,0,2014
20888,700,12450,0,22,0,5320,0,2014
20889,197,4080,0,21,0,5756,0,2013
20890,406,2859,0,22,0,3301,0,2013
20891,65,11577,0,22,0,4221,0,2014
20892,22,5243,2,99,0,6104,0,2016
20893,69,13043,0,22,0,3503,0,2014
20894,217,5711,1,99,0,4204,0,2014
20895,408,13345,0,22,0,4221,0,2013
20896,21,12907,0,22,0,5103,0,2014
20897,500,3828,0,22,0,5904,0,2015
20898,14,1951,1,99,0,5401,2,2015
20899,246,8173,1,99,0,4209,0,2015
20900,43,15047,1,99,0,4204,0,2013
20901,401,15356,2,99,0,6306,0,2014
20902,244,13756,0,22,0,2906,0,2013
20903,402,9747,1,99,0,4704,0,2015
20904,194,3486,0,21,0,5703,0,2013
20905,41,11582,0,22,0,3910,0,2015
20906,410,4069,2,99,0,6276,0,2014
20907,410,11615,0,23,0,4612,0,2013
20908,406,9632,0,22,0,3904,0,2013
20909,21,7327,1,99,0,4403,0,2015
20910,700,11674,0,21,0,6101,0,2015
20911,43,9335,0,22,0,4999,0,2015
20912,64,9063,2,99,0,6279,0,2015
20913,223,10551,0,22,1,5404,0,2013
20914,402,12505,0,22,0,5501,0,2014
20915,61,10789,2,99,0,6287,0,2013
20916,402,4620,0,22,0,3602,0,2016
20917,9,11381,2,99,1,6312,0,2013
20918,9,11687,1,99,0,2203,0,2017
20919,700,3914,0,21,0,5703,0,2015
20920,247,1547,0,22,0,4204,0,2016
20921,414,15062,0,22,0,4221,0,2014
20922,16,4304,2,99,0,6306,0,2014
20923,255,449,0,22,0,3601,0,2013
20924,234,5732,2,99,0,6270,0,2016
20925,201,11814,1,99,0,3301,0,2016
20926,406,6732,0,22,0,4229,0,2013
20927,700,2059,0,22,0,3912,0,2014
20928,51,8081,1,99,1,4304,0,2014
20929,33,13933,1,99,0,4410,0,2013
20930,411,5829,1,99,0,4214,0,2015
20931,201,7465,2,99,0,6211,0,2015
20932,9,7812,0,22,0,3203,0,2014
20933,291,2137,0,22,0,5603,0,2015
20934,234,1243,2,99,0,6275,0,2015
20935,217,14458,1,99,0,2201,0,2014
20936,252,8070,0,22,0,4418,0,2014
20937,76,1846,1,99,0,4221,0,2017
20938,21,1330,2,99,0,6306,0,2015
20939,52,1195,1,99,0,4204,0,2013
20940,601,6271,0,22,0,4998,0,2014
20941,122,5098,2,99,0,6308,0,2013
20942,241,6266,2,99,0,6302,0,2014
20943,601,1712,0,22,0,4405,0,2015
20944,136,3873,1,99,0,4204,0,2016
20945,197,7904,0,21,0,5652,0,2014
20946,161,8898,2,99,0,6307,0,2014
20947,301,15558,0,22,0,4221,0,2015
20948,237,11491,0,22,0,5401,0,2017
20949,500,1000,0,12,0,5808,0,2017
20950,232,13233,0,23,0,4605,0,2014
20951,413,3461,0,23,0,3601,0,2015
20952,92,13200,1,99,0,2303,0,2014
20953,223,3726,0,22,0,4204,0,2016
20954,33,7995,0,22,0,5207,0,2013
20955,69,10456,1,99,1,4101,0,2013
20956,193,4720,2,99,0,6306,0,2017
20957,195,13821,1,99,0,2801,0,2017
20958,53,11513,2,99,0,6410,0,2018
20959,101,2333,1,99,0,4221,0,2015
20960,224,5135,2,99,0,6413,0,2014
20961,49,13394,0,21,0,5702,0,2015
20962,217,15273,0,22,0,3910,0,2014
20963,153,474,1,99,0,4101,0,2014
20964,152,15224,0,23,0,4101,0,2014
20965,62,6938,0,22,0,4214,0,2013
20966,113,15317,1,99,0,4302,0,2016
20967,35,13851,2,99,0,6306,0,2013
20968,15,7734,2,99,0,6208,0,2014
20969,69,9115,0,22,1,3701,0,2014
20970,42,13822,1,99,0,4221,0,2013
20971,92,7194,1,99,1,3917,0,2016
20972,195,8458,0,22,0,5811,0,2015
20973,175,3495,0,22,0,4101,0,2014
20974,233,7990,1,99,0,4204,0,2017
20975,177,4222,1,99,0,4204,0,2017
20976,74,419,2,99,0,6277,0,2014
20977,237,9652,0,22,0,4822,0,2014
20978,125,15361,0,22,0,4204,0,2015
20979,261,4920,0,22,0,3910,0,2015
20980,156,12670,2,99,0,6102,0,2014
20981,71,465,1,99,0,4605,0,2018
20982,75,4311,0,21,0,5501,0,2015
20983,246,11863,2,99,0,6102,0,2013
20984,21,3541,0,22,2,5651,0,2013
20985,407,864,2,99,0,6999,0,2014
20986,601,1709,0,22,0,4999,0,2013
20987,302,13473,1,99,0,4409,0,2017
20988,241,14396,1,99,0,4204,0,2016
20989,9,9533,1,99,0,4553,0,2015
20990,111,3747,1,99,0,5333,0,2018
20991,197,12179,2,99,0,6273,0,2014
20992,75,5535,1,99,0,3601,0,2014
20993,22,14349,1,99,0,4204,0,2013
20994,247,1581,0,23,0,4207,0,2014
20995,248,15095,0,22,0,6413,0,2014
20996,141,10597,2,99,0,6260,0,2013
20997,403,4822,0,22,0,4221,0,2013
20998,124,5393,0,22,0,4221,0,2013
20999,196,2186,1,99,1,4303,0,2014
21000,197,4087,0,21,0,5103,0,2013
21001,248,12961,0,23,0,4216,0,2013
21002,113,3294,0,22,0,4414,0,2016
21003,111,8412,2,99,0,6271,0,2015
21004,248,11803,0,22,0,4414,0,2016
21005,247,15003,0,22,0,2404,0,2014
21006,181,11970,1,99,0,4221,0,2014
21007,152,12547,2,99,0,6412,0,2013
21008,234,9918,2,99,0,6311,0,2013
21009,175,4422,1,99,0,4221,0,2016
21010,409,9436,2,99,0,6275,0,2017
21011,74,8705,0,23,0,4221,0,2013
21012,47,14923,0,22,0,4203,0,2013
21013,500,10345,0,21,0,4753,0,2018
21014,172,7180,0,23,0,4221,0,2017
21015,47,4825,2,99,0,6102,0,2013
21016,258,6610,0,22,0,5703,0,2017
21017,76,938,1,99,0,2104,0,2015
21018,92,141,1,99,0,4705,0,2014
21019,64,13744,2,99,0,6271,0,2013
21020,74,8198,1,99,0,4204,0,2014
21021,134,10200,0,22,0,6212,0,2014
21022,700,10308,0,21,0,4405,0,2014
21023,181,14746,1,99,0,4221,0,2015
21024,173,15569,1,99,0,4417,0,2014
21025,141,3625,1,99,1,3202,0,2015
21026,15,9680,0,22,0,4512,0,2014
21027,700,4238,0,22,0,2404,0,2013
21028,156,15112,2,99,0,6279,0,2014
21029,253,14422,0,22,0,4405,0,2014
21030,217,2967,0,22,0,6311,0,2014
21031,15,10205,0,22,0,3405,0,2013
21032,132,14905,1,99,0,4204,0,2015
21033,61,3068,0,22,0,5816,0,2016
21034,46,4784,1,99,0,3602,0,2015
21035,111,14736,1,99,0,4204,0,2013
21036,113,12411,1,99,0,2601,0,2016
21037,201,14755,1,99,0,5309,0,2013
21038,153,501,0,22,0,4221,0,2013
21039,134,2918,1,99,0,3601,0,2014
21040,152,6855,0,23,0,3912,0,2016
21041,101,5203,0,22,0,4216,0,2014
21042,49,7337,0,23,0,4204,0,2014
21043,404,6478,2,99,0,6306,0,2013
21044,700,7761,0,22,0,5651,0,2017
21045,197,7152,0,22,0,6209,0,2016
21046,201,13819,1,99,0,5309,0,2014
21047,236,7007,0,22,0,5612,0,2018
21048,193,8561,1,99,0,2201,0,2016
21049,122,8702,1,99,0,2303,0,2013
21050,255,6180,2,99,0,6104,0,2015
21051,172,14493,2,99,0,6306,0,2014
21052,232,9066,0,22,0,3603,0,2015
21053,51,3618,1,99,0,4220,0,2013
21054,19,13547,2,99,1,6312,0,2013
21055,181,10637,1,99,0,4221,0,2013
21056,412,1221,0,22,0,4406,0,2013
21057,122,11946,1,99,0,4204,0,2014
21058,211,15205,0,23,0,4101,0,2017
21059,242,2461,0,22,0,3912,0,2013
21060,251,9282,0,22,0,6408,0,2016
21061,407,423,0,22,2,2502,0,2014
21062,141,8247,0,22,0,4204,0,2013
21063,116,12465,1,99,0,4203,0,2013
21064,404,8811,0,21,0,6105,0,2013
21065,41,2181,1,99,0,4304,0,2016
21066,246,12782,2,99,0,6307,0,2013
21067,248,2621,2,99,0,6307,0,2016
21068,175,12812,0,22,0,4101,0,2013
21069,193,7059,2,99,0,6306,0,2014
21070,223,435,1,99,0,4204,0,2018
21071,153,890,1,99,0,4203,0,2015
21072,173,14958,0,22,0,3601,2,2016
21073,181,1188,1,99,0,4221,0,2017
21074,251,12680,0,22,0,5606,0,2014
21075,69,8722,1,99,0,4221,0,2015
21076,16,9786,0,22,0,2205,0,2013
21077,262,11062,0,22,0,3501,0,2013
21078,248,8583,0,22,0,4216,0,2014
21079,234,10284,1,99,0,4403,0,2015
21080,291,13146,0,22,0,3604,0,2014
21081,412,7155,0,22,0,6301,0,2015
21082,47,8322,1,99,0,4550,0,2015
21083,246,5911,0,22,0,4209,0,2013
21084,133,1772,2,99,0,6410,0,2017
21085,195,815,0,22,0,4221,0,2013
21086,404,10231,0,22,0,6301,0,2017
21087,73,8149,1,99,0,2601,0,2014
21088,500,6169,0,21,0,5807,0,2014
21089,404,8670,0,22,1,6403,0,2014
21090,248,6324,0,22,0,6209,0,2017
21091,248,12908,0,23,0,6312,0,2014
21092,69,14727,0,22,0,4204,0,2013
21093,19,10636,0,22,0,3912,0,2014
21094,68,4353,1,99,0,3912,0,2014
21095,153,12334,1,99,0,4221,0,2013
21096,402,4010,0,21,0,5810,0,2015
21097,113,10454,1,99,0,4204,0,2013
21098,124,4440,1,99,0,3601,0,2015
21099,411,2501,1,99,0,4417,0,2013
21100,193,5923,2,99,0,6302,0,2016
21101,193,8959,0,22,0,3303,0,2017
21102,111,12532,0,22,0,4607,0,2016
21103,35,13797,2,99,0,6302,0,2015
21104,217,12012,1,99,0,4703,0,2017
21105,42,11320,2,99,0,6279,0,2017
21106,413,4263,1,99,0,2404,0,2016
21107,221,1430,0,23,0,3912,0,2013
21108,101,165,1,99,0,4101,0,2015
21109,44,3034,0,22,0,4204,0,2016
21110,101,15218,2,99,0,6306,0,2016
21111,301,785,0,22,0,5102,0,2015
21112,402,14616,0,22,0,3304,0,2016
21113,71,4649,0,22,0,5904,0,2015
21114,175,1733,1,99,0,4221,0,2016
21115,19,13640,2,99,0,6312,0,2014
21116,177,6879,0,22,0,4804,0,2014
21117,113,2541,1,99,0,4204,0,2013
21118,14,9791,1,99,0,2211,0,2013
21119,174,11942,1,99,0,4608,0,2014
21120,172,4921,0,22,0,5703,0,2017
21121,182,9382,1,99,0,4221,0,2015
21122,52,4739,0,22,0,5652,0,2016
21123,402,7449,0,22,0,6312,0,2015
21124,85,1450,0,22,0,4401,0,2013
21125,124,8800,1,99,0,5651,0,2014
21126,182,13035,2,99,0,6102,0,2016
21127,161,13483,2,99,0,6308,0,2016
21128,500,4008,0,21,0,5507,0,2016
21129,411,1576,0,22,0,4204,0,2013
21130,69,13575,0,22,0,4406,0,2014
21131,411,3921,0,22,0,4402,0,2014
21132,124,12174,1,99,0,4204,0,2014
21133,172,4734,1,99,0,3502,0,2013
21134,161,1767,1,99,0,4204,0,2015
21135,195,7893,0,22,0,5404,0,2013
21136,69,12412,2,99,0,6302,0,2013
21137,114,15027,1,99,0,4204,0,2015
21138,406,13383,2,99,0,6312,2,2013
21139,74,14047,1,99,0,2107,0,2016
21140,51,3814,0,22,0,5511,0,2014
21141,291,7482,1,99,0,4101,0,2013
21142,402,5857,0,22,0,4204,0,2014
21143,161,14401,1,99,0,4204,0,2013
21144,406,12084,1,99,0,4204,2,2013
21145,408,5209,1,99,0,5309,0,2015
21146,252,11929,1,99,0,4608,0,2016
21147,413,4263,1,99,0,2404,0,2015
21148,195,9207,0,22,0,3409,0,2013
21149,137,8481,1,99,0,4204,0,2015
21150,500,8534,0,21,0,5208,0,2016
21151,700,6639,0,22,0,3912,0,2017
21152,413,817,1,99,0,4204,0,2014
21153,410,11661,0,22,0,4401,0,2014
21154,15,14725,2,99,0,6306,0,2017
21155,241,11023,0,22,0,4804,0,2014
21156,45,2399,0,22,0,3501,0,2017
21157,69,14508,2,99,0,6102,0,2013
21158,137,10174,2,99,0,6306,0,2015
21159,700,14637,0,21,0,4509,0,2013
21160,101,1763,1,99,0,4409,0,2016
21161,248,14449,1,99,0,4101,0,2014
21162,114,8914,1,99,0,4822,0,2013
21163,601,7109,2,99,0,6302,0,2013
21164,153,14554,1,99,0,4607,0,2015
21165,193,7259,2,99,1,6270,0,2017
21166,21,1495,2,99,0,6102,0,2016
21167,35,9889,1,99,0,2303,0,2014
21168,93,12164,2,99,0,6105,0,2014
21169,273,10937,0,22,0,4204,0,2016
21170,222,7561,1,99,0,4409,0,2014
21171,122,5445,1,99,0,4204,0,2015
21172,65,6583,0,22,0,4101,0,2014
21173,39,5428,0,23,0,4101,0,2015
21174,43,13863,1,99,0,4102,0,2013
21175,193,12491,2,99,0,6272,0,2013
21176,700,11132,0,21,0,3501,0,2017
21177,85,7275,2,99,0,6276,0,2013
21178,65,11577,0,22,0,4221,0,2016
21179,134,15061,0,22,0,5206,0,2015
21180,500,5249,0,21,0,4110,0,2017
21181,161,5067,2,99,0,6307,0,2014
21182,221,2860,1,99,0,4101,0,2016
21183,253,14422,0,22,0,4405,0,2013
21184,65,3155,2,99,0,6307,0,2017
21185,113,12189,0,22,0,5207,0,2015
21186,197,6538,0,22,0,6105,0,2014
21187,242,4130,2,99,0,6208,0,2013
21188,251,6247,0,22,0,4203,0,2014
21189,193,13151,2,99,0,6283,0,2017
21190,192,9163,0,23,0,3501,0,2017
